Glottocode,LANG_IS,Shp_Lng,Shap_Ar,L1_Users,Digits,All_Users,Countries,Family,Classification,Latitude,Longitude,EGIDS,Is_Written,glottolog_macroarea,status,family_id,parent_id,latitude,longitude,child_dialect_count,country_ids,family_name,Family_size,DPLACE subsistence,Forager language definite,Forager language possible,ISO3,LON,LAT,island,written,EA033_Extended
waro1242,wrp,3.866753929,0.097457517,6000,4,6000,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Waropen",-2.3122,136.5817,7,F,Papunesia,definitely endangered,aust1307,sout3229,-2.31142,136.633,3,ID,Austronesian,1276,0,1,0,IDN,114.0226835,-0.254301557,1,0,0
warr1255,wgy,NA,NA,0,0,0,1,Australian,"Australian, Pama-Nyungan, Dyirbalic",-18.5302,146.0971,x10,F,Australia,critically endangered,pama1250,pama1250,-18.5468,146.179,0,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,0,NA
waru1265,wrm,7.647540711,3.112583432,50,2,50,1,Australian,"Australian, Pama-Nyungan, Warumungic",-19.3353,134.2841,7,F,Australia,severely endangered,pama1250,dese1234,-20.6479,134.375,0,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,0,NA
waru1266,wru,0.228730658,0.003194196,350,3,350,1,Austronesian,"Austronesian, Malayo-Polynesian, Celebic, Eastern, Southeastern, Bungku-Tolaki, Western, West Coast",-3.4111,122.0534,6b,F,Papunesia,definitely endangered,aust1307,west2567,-3.412,122.058,2,ID,Austronesian,1276,NA,0,0,IDN,114.0226835,-0.254301557,1,0,NA
waru1267,wrv,0.651720677,0.021891826,600,3,600,1,Trans-New Guinea,"Trans-New Guinea, Gogodala-Suki, Gogodala",-8.2398,142.4776,6a,F,Papunesia,safe,suki1244,ariw1234,-8.23565,142.47,0,PG,Suki-Gogodala,4,NA,0,1,PNG,144.3312156,-6.645007134,1,0,NA
wasa1244,wss,4.390106737,0.85153558,273000,6,273000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Nyo, Potou-Tano, Tano, Central, Akan",5.5615,-2.1278,5,T,Africa,safe,atla1278,akan1251,5.74109,-2.16028,2,GH,Atlantic-Congo,1436,NA,0,0,GHA,-1.236968556,7.928651813,0,1,NA
wase1252,gsp,0.334971683,0.007233095,590,3,590,1,Trans-New Guinea,"Trans-New Guinea, Madang, Croisilles, Pihom, Wasembo",-6.0287,146.0562,6a,F,Papunesia,safe,nucl1709,unun9972,-6.01318,145.969,0,PG,Nuclear Trans New Guinea,316,NA,0,0,PNG,144.3312156,-6.645007134,1,0,NA
wash1253,was,1.701514487,0.065970022,10,2,10,1,Language isolate,Language isolate,38.8659,-119.5506,8b,T,North America,severely endangered,,,38.8184,-119.64,0,US,NA,1,0,1,0,USA,-99.06024063,39.50155413,0,1,0
wask1241,wsk,0.594394301,0.015876331,20000,5,20000,1,Trans-New Guinea,"Trans-New Guinea, Madang, South Adelbert, Kowan",-4.5938,145.9738,5,T,Papunesia,safe,nucl1709,kowa1247,-4.57978,145.979,0,PG,Nuclear Trans New Guinea,316,NA,0,0,NA,NA,NA,1,1,NA
wata1251,wtk,0.34374657,0.006352458,350,3,350,1,Sepik,"Sepik, Sepik Hill, Bahinemo",-4.5839,143.0012,5,T,Papunesia,definitely endangered,sepi1257,kapr1244,-4.58965,143.005,0,PG,Sepik,36,NA,1,0,PNG,144.3312156,-6.645007134,1,1,NA
wata1253,wax,0.659603028,0.006887145,590,3,590,1,Ramu-Lower Sepik,"Ramu-Lower Sepik, Ramu, Ottilien, Watam",-4.0259,144.5825,6a,F,Papunesia,definitely endangered,lowe1437,wata1252,-4.02591,144.583,0,PG,Lower Sepik-Ramu,30,NA,0,1,PNG,144.3312156,-6.645007134,1,0,NA
watu1247,wah,0.412860062,0.003073078,4000,4,4000,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Central Maluku, East, Banda-Geser, Geser-Gorom",-4.4781,131.6425,6a,F,Papunesia,safe,aust1307,gese1239,-4.47294,131.641,2,ID,Austronesian,1276,NA,0,0,NA,NA,NA,1,0,NA
waur1244,wau,1.223055112,0.085265195,320,3,320,1,Maipurean,"Maipurean, Southern, Central, Waurá, Waurá-Meinaku",-13.3006,-53.703,5,T,South America,definitely endangered,araw1281,waur1245,-13.296,-53.6971,0,BR,Arawakan,76,NA,0,0,BRA,-53.05434004,-10.80677364,0,1,NA
wauy1237,wuy,0.034037606,5.52E-05,300,3,300,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Raja Ampat",-0.4123,131.1932,7,F,Papunesia,definitely endangered,aust1307,raja1258,-0.2828,130.597,0,ID,Austronesian,1276,NA,0,0,NA,NA,NA,1,0,NA
wawa1246,www,1.117539803,0.054634075,3000,4,3000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Northern, Mambiloid, Suga-Vute, Vute",6.8232,11.7305,6b,F,Africa,definitely endangered,atla1278,vute1246,6.68974,11.7802,1,CM,Atlantic-Congo,1436,NA,0,0,CMR,12.61155252,5.66309813,0,0,NA
wawo1239,wow,1.467800021,0.065914337,30000,5,30000,1,Austronesian,"Austronesian, Malayo-Polynesian, Celebic, Eastern, Southeastern, Bungku-Tolaki, Eastern, East Coast",-4.05,123.0982,6a,F,Papunesia,safe,aust1307,east2490,-4.13587,123.1,2,ID,Austronesian,1276,NA,0,0,NA,NA,NA,1,0,NA
waxi1236,wxa,2.410023382,0.249796912,300000,6,300000,1,Unclassified,Unclassified,28.6732,110.3665,6b,F,Eurasia,vulnerable,sino1245,sini1245,28.644,110.362,0,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
waya1264,ctt,0.340421204,0.006863174,5000,4,5000,1,Dravidian,"Dravidian, Southern, Tamil-Kannada, Unclassified",11.6702,76.3704,6a,F,Eurasia,vulnerable,drav1251,mala1541,11.6702,76.3704,0,IN,Dravidian,80,NA,0,0,IND,79.59370376,22.92500641,0,0,NA
waya1269,way,2.311486744,0.100897482,1740,4,1740,3,Cariban,"Cariban, Central, Wayana",3.1964,-54.3164,5,T,South America,definitely endangered,cari1283,waya1272,2.77537,-54.4429,2,BR GF SR,Cariban,42,1,0,0,SUR,-55.9114563,4.120008032,0,1,NA
waya1270,oym,3.917229645,0.679200463,1660,4,1660,2,Tupian,"Tupian, Tupí-Guaraní, Wayampí, Wayampí",1.3616,-52.4948,5,T,South America,definitely endangered,tupi1275,waya1271,1.73817,-52.6887,2,BR GF,Tupian,71,NA,0,0,BRA,-53.05434004,-10.80677364,0,1,NA
wayo1238,wyr,2.148150477,0.12653977,8,1,8,1,Tupian,"Tupian, Tuparí",-12.6982,-61.3062,8b,F,South America,critically endangered,tupi1275,nucl1716,-12.6945,-61.3064,0,BR,Tupian,71,NA,0,0,BRA,-53.05434004,-10.80677364,0,0,NA
wayu1241,vay,0.246961192,0.003042839,1520,4,1520,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Himalayan, Kiranti, Western",27.2998,86.0923,7,T,Eurasia,definitely endangered,sino1245,nort2730,27.3047,86.1227,0,NP,Sino-Tibetan,496,NA,0,0,NPL,84.01317368,28.23944002,0,1,NA
wayu1243,guc,11.53314595,1.352204024,416000,6,416000,2,Maipurean,"Maipurean, Northern, Maritime, Ta-Maipurean",11.5932,-72.275,5,T,South America,vulnerable,araw1281,guaj1257,11.395566,-72.199791,0,CO VE,Arawakan,76,1,0,0,COL,-73.07773209,3.927213863,0,1,0
weda1241,wed,0.645422548,0.010350176,2200,4,2200,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Are-Taupota, Taupota",-10.1387,150.1734,5,T,Papunesia,safe,aust1307,weda1242,-10.1246,150.172,4,PG,Austronesian,1276,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
wehh1238,weh,0.201925092,0.002577924,8000,4,8000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Wide Grassfields, Narrow Grassfields, Ring, West",6.4604,10.1257,6a,T,Africa,safe,atla1278,west2835,6.46164,10.121,0,CM,Atlantic-Congo,1436,NA,0,0,CMR,12.61155252,5.66309813,0,1,NA
weje1237,wew,1.214274755,0.075565071,55000,5,55000,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Sumba-Hawu, Sumba",-9.5457,119.3506,6a,T,Papunesia,safe,aust1307,wewe1239,-9.55099,119.349,8,ID,Austronesian,1276,NA,0,0,IDN,114.0226835,-0.254301557,1,1,NA
weli1239,klh,0.197086947,0.002714866,200,3,200,1,Trans-New Guinea,"Trans-New Guinea, Finisterre-Huon, Finisterre, Uruwa",-5.9927,147.1435,6b,F,Papunesia,definitely endangered,nucl1709,unun9979,-5.98588,147.137,0,PG,Nuclear Trans New Guinea,316,NA,0,0,PNG,144.3312156,-6.645007134,1,0,NA
wels1246,rmw,NA,NA,0,0,NA,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Romani, Northern",52.1166,-3.7888,9,T,Eurasia,definitely endangered,indo1319,roma1330,52.1166,-3.7888,0,GB,Indo-European,588,NA,0,0,GBR,-2.657992979,53.88335871,1,1,NA
wels1247,cym,14.15991373,1.684671737,570320,6,570320,2,Indo-European,"Indo-European, Celtic, Insular, Brythonic",51.9783,-4.2071,2,T,Eurasia,vulnerable,indo1319,oldm1247,52,-4,3,GB,Indo-European,588,NA,0,0,GBR,-2.657992979,53.88335871,1,1,NA
weme1239,wem,0.952931571,0.044454747,270000,6,270000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Left Bank, Gbe, Aja",6.7809,2.4811,6a,F,Africa,safe,atla1278,fong1244,6.77227,2.47457,0,BJ,Atlantic-Congo,1436,NA,0,0,BEN,2.337377553,9.647430781,0,0,NA
weno1238,wob,2.064945479,0.175570894,239000,6,239000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Western, Wee, Wobe",7.4116,-7.2278,5,T,Africa,safe,atla1278,weea1234,7.40391,-7.24617,3,CI,Atlantic-Congo,1436,NA,0,0,CIV,-5.612043645,7.553755007,0,1,NA
were1244,wei,0.530407364,0.016923154,490,3,490,1,Trans-New Guinea,"Trans-New Guinea, Tirio",-8.4196,142.4451,6a,T,Papunesia,safe,anim1240,nucl1713,-8.42194,142.447,0,PG,Anim,17,NA,0,1,PNG,144.3312156,-6.645007134,1,1,NA
weri1253,wer,1.005335501,0.068027108,4160,4,4160,1,Trans-New Guinea,"Trans-New Guinea, Southeast Papuan, Goilalan, Kunimaipa",-7.7611,146.8536,5,T,Papunesia,safe,goil1242,weri1254,-7.71834,146.914,3,PG,Goilalan,6,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
wers1238,kvw,1.012895941,0.010833311,3700,4,3700,1,Trans-New Guinea,"Trans-New Guinea, West, Timor-Alor-Pantar",-8.343,124.9429,6a,F,Papunesia,vulnerable,timo1261,kola1286,-8.33936,124.932,3,ID,Timor-Alor-Pantar,23,NA,0,0,NA,NA,NA,1,0,NA
weso1238,gxx,5.868447558,1.118142443,526000,6,526000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Western, Wee, Guere-Krahn",6.5964,-7.5761,6a,T,Africa,safe,atla1278,guer1240,6.50013,-7.63427,9,CI LR,Atlantic-Congo,1436,NA,0,0,CIV,-5.612043645,7.553755007,0,1,NA
west1506,ywl,NA,NA,38000,5,38000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Ngwi, Central",24.7049,98.9071,6b,F,Eurasia,vulnerable,sino1245,cent2297,24.73,98.9,0,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
west1507,hmw,0.677131134,0.027312883,14000,5,14000,1,Hmong-Mien,"Hmong-Mien, Hmongic, Chuanqiandian",25.6425,106.1327,6a,F,Eurasia,vulnerable,hmon1336,mash1238,25.6518,106.122,0,CN,Hmong-Mien,39,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
west1510,ojw,26.22511636,0.885391884,10000,5,10000,1,Algic,"Algic, Algonquian, Ojibwa-Potawatomi",50.5664,-102.5245,6b,T,North America,definitely endangered,algi1248,nort3181,50.5664,-102.525,0,CA,Algic,46,0,1,0,CAN,-101.5698221,57.7487688,0,1,0
west1511,tqt,0.274890656,0.004405949,1610,4,1610,1,Totonacan,"Totonacan, Totonac",20.4575,-97.9486,6b,T,North America,safe,toto1251,cent1397,20.4574,-97.9486,0,MX,Totonacan,12,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
west2354,fry,4.67399102,0.406977422,845100,6,845100,1,Indo-European,"Indo-European, Germanic, West, Frisian",53.1358,5.8311,2,T,Eurasia,safe,indo1319,west2902,53.143,5.86091,3,NL,Indo-European,588,NA,0,0,NLD,5.512217101,52.29870037,0,1,NA
west2356,wep,NA,NA,NA,NA,NA,1,Indo-European,"Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Saxon",51.6017,8.2114,6a,T,Eurasia,vulnerable,indo1319,west2357,51.459,7.499,15,DE,Indo-European,588,NA,0,0,DEU,10.28848509,51.13372269,0,1,NA
west2361,yih,NA,NA,5000,4,5000,1,Indo-European,"Indo-European, Germanic, West, High German, Yiddish",51.6889,12.2601,7,T,Eurasia,definitely endangered,indo1319,yidd1255,51.6889,12.2601,3,BE CH DE FR HU IL NL,Indo-European,588,NA,0,0,DEU,10.28848509,51.13372269,0,1,NA
west2368,bgn,13.34607676,5.797733242,2024540,7,2024540,4,Indo-European,"Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Balochi",28.1595,64.4908,5,T,Eurasia,safe,indo1319,sout3242,37.83,62.17,9,AF IR PK TM,Indo-European,588,NA,0,0,TKM,59.27543026,39.09124018,0,1,NA
west2369,pes,126.586853,67.85967106,52490820,8,52490820,7,Indo-European,"Indo-European, Indo-Iranian, Iranian, Western, Southwestern, Persian",32.4829,55.3126,1,T,Eurasia,safe,indo1319,fars1255,32.9,53.3,22,AF AZ IQ IR TM TR,Indo-European,588,1,0,0,IRN,54.2854515,32.51891732,0,1,1
west2386,pnb,8.17420278,4.1634111,92722200,8,92722200,2,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Panjabi, Western Panjabi",31.5563,73.2181,5,T,Eurasia,safe,indo1319,lahn1241,30.0948,75.3474,0,IN PK,Indo-European,588,1,0,0,IND,79.59370376,22.92500641,0,1,1
west2392,mrj,2.067111371,0.14380586,30000,5,30000,1,Uralic,"Uralic, Mari",56.2012,46.4237,5,T,Eurasia,vulnerable,ural1272,mari1278,56.22,46.569,2,RU,Uralic,48,NA,0,0,RUS,99.21652679,61.69256471,0,1,NA
west2396,lcp,2.804339683,0.094977227,8000,4,8000,1,Austro-Asiatic,"Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Palaungic, Eastern Palaungic, Waic, Lawa",18.3375,98.1359,5,T,Eurasia,vulnerable,aust1305,lawa1256,19.8678,99.2057,1,TH,Austroasiatic,156,1,0,0,THA,101.0061335,15.01697499,0,1,1
west2397,brv,1.666465986,0.038873664,20000,5,20000,1,Austro-Asiatic,"Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Katuic, West Katuic, Bru",15.2787,105.5126,6b,T,Eurasia,vulnerable,aust1305,west2870,16.4906,104.754,0,LA TH,Austroasiatic,156,NA,0,0,THA,101.0061335,15.01697499,0,1,NA
west2398,kuf,2.110723709,0.147388722,28000,5,28000,1,Austro-Asiatic,"Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Katuic, East Katuic, Katu-Pacoh",15.8279,107.188,6a,T,Eurasia,definitely endangered,aust1305,nucl1297,15.7949,107.166,0,LA VN,Austroasiatic,156,NA,0,0,LAO,103.7502599,18.44497809,0,1,NA
west2402,ybe,3.906194667,0.488896078,4600,4,4600,1,Turkic,"Turkic, Eastern",39.2734,99.2914,8a,F,Eurasia,definitely endangered,turk1311,east2792,39.0548,99.3112,0,CN,Turkic,44,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
west2408,mut,2.672153373,0.370811374,400000,6,400000,1,Dravidian,"Dravidian, South-Central, Gondi-Kui, Gondi",19.7366,81.1078,6a,T,Eurasia,safe,drav1251,muri1262,20.2384,80.7006,3,IN,Dravidian,80,1,0,0,IND,79.59370376,22.92500641,0,1,NA
west2409,kyu,4.9086727,0.604969067,150000,6,150000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Karenic, Central",19.3714,97.3312,5,T,Eurasia,safe,sino1245,kaya1317,18.687,97.4877,0,MM TH,Sino-Tibetan,496,NA,0,0,MMR,96.50584094,21.01699987,0,1,NA
west2415,tdg,2.654752489,0.299386154,323000,6,356500,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, West Bodish, Gurung-Tamang, Tamang",27.9951,85.0536,6a,T,Eurasia,vulnerable,sino1245,nucl1729,28.0239,85.0563,4,CN NP,Sino-Tibetan,496,NA,0,0,NPL,84.01317368,28.23944002,0,1,NA
west2418,mrd,2.862843685,0.247690377,308000,6,308000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Himalayan, Central Himalayan, Kham-Magar, Magar",27.9295,83.7291,6b,T,Eurasia,definitely endangered,sino1245,maga1261,28.2462,83.511,0,NP,Sino-Tibetan,496,1,0,0,NPL,84.01317368,28.23944002,0,1,1
west2420,kjl,2.148090712,0.186487099,24500,5,24500,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Himalayan, Central Himalayan, Kham-Magar, Kham",28.6002,82.846,5,T,Eurasia,safe,sino1245,parb1234,28.6521,82.7348,4,NP,Sino-Tibetan,496,NA,0,0,NPL,84.01317368,28.23944002,0,1,NA
west2422,raf,0.359710594,0.007066395,NA,NA,NA,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Himalayan, Kiranti, Eastern",27.4831,87.0516,6b,T,Eurasia,definitely endangered,sino1245,mewa1252,27.4265,87.2893,2,NP,Sino-Tibetan,496,NA,0,0,NPL,84.01317368,28.23944002,0,1,NA
west2430,mmr,0.460019045,0.008943327,820000,6,820000,1,Hmong-Mien,"Hmong-Mien, Hmongic, Xiangxi",23.0152,105.82,6a,T,Eurasia,safe,hmon1336,nort2748,28.33,109.67,0,CN,Hmong-Mien,39,NA,0,0,CHN,103.8653653,36.60943238,0,1,NA
west2441,are,8.780885898,3.868356867,1000,4,1000,1,Australian,"Australian, Pama-Nyungan, Arandic",-24.2055,133.3561,5,T,Australia,definitely endangered,pama1250,aran1263,-24.05052,133.24621,1,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,1,NA
west2443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Australia,severely endangered,pama1250,nucl1335,-34.13829932,143.6694397,11,AU,Pama-Nyungan,248,0,0,0,AUS,134.3760786,-25.56076406,0,NA,0
west2450,lia,2.579786712,0.162299931,442000,6,442000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Atlantic, Southern, Limba",9.4923,-12.3014,2,T,Africa,safe,atla1278,limb1267,9.52392,-12.3138,2,SL,Atlantic-Congo,1436,NA,0,0,SLE,-11.79525743,8.530353726,0,1,NA
west2454,fuh,9.965246204,2.747521385,1650000,7,1650000,3,Niger-Congo,"Niger-Congo, Atlantic-Congo, Atlantic, Northern, Senegambian, Fula-Wolof, Fula, East Central",13.755,2.1317,5,T,Africa,safe,atla1278,fula1264,14.2471,-0.52004,12,BF BJ ML NE NG,Atlantic-Congo,1436,1,0,0,BFA,-1.776537452,12.31165049,0,1,1
west2456,xwl,0.931947123,0.016477504,71000,5,71000,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Left Bank, Gbe",6.3606,2.2978,6a,F,Africa,safe,atla1278,west2934,6.33455,2.03904,0,BJ TG,Atlantic-Congo,1436,NA,0,0,BEN,2.337377553,9.647430781,0,0,NA
west2458,bbp,2.437466927,0.126611065,7500,4,7500,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Ubangi, Banda, West Central",6.1498,20.6074,6a,F,Africa,safe,atla1278,nucl1797,6.81435,24.1012,5,CF SD,Atlantic-Congo,1436,1,0,0,CAF,20.37434729,6.542778706,0,0,0
west2465,ssl,2.046989179,0.172932435,30000,5,30000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Southern, Grusi, Western",10.8431,-2.3315,5,T,Africa,safe,atla1278,nort3229,10.8561,-2.36423,0,GH,Atlantic-Congo,1436,NA,0,0,GHA,-1.236968556,7.928651813,0,1,NA
west2466,kza,0.673377077,0.024224275,30200,5,30200,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Senufo, Karaboro",10.6463,-4.7721,6a,F,Africa,safe,atla1278,kara1479,10.6298,-4.76482,2,BF,Atlantic-Congo,1436,NA,0,0,BFA,-1.776537452,12.31165049,0,0,NA
west2488,krw,3.502019662,0.249413428,97800,5,97800,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Western, Wee, Guere-Krahn",6.1046,-8.4481,5,T,Africa,safe,atla1278,guer1244,6.14415,-8.40954,8,CI LR,Atlantic-Congo,1436,1,0,0,LBR,-9.410836154,6.431619862,0,1,1
west2500,mlq,7.471533263,1.723186885,1733000,7,1733000,3,Niger-Congo,"Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, Manding-West",13.295,-12.5415,5,T,Africa,safe,mand1469,xaso1239,13.5677,-12.8009,2,GM GN GW ML MR SN,Mande,75,NA,0,0,SEN,-14.50980279,14.35413999,0,1,NA
west2513,nnd,0.589994201,0.017742433,8700,4,8700,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, East Vanuatu",-15.4317,167.7983,5,T,Papunesia,safe,aust1307,amba1270,-15.4281,167.807,2,VU,Austronesian,1276,NA,0,0,NA,NA,NA,1,1,NA
west2516,uve,0.771606607,0.004185593,2220,4,2220,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, East Fijian-Polynesian, Polynesian, Nuclear, Samoic-Outlier, Futunic",-20.4162,166.5942,6b,T,Papunesia,vulnerable,aust1307,vanu1245,-20.4145,166.589,0,NC,Austronesian,1276,NA,0,0,NA,NA,NA,1,1,NA
west2519,wyy,6.629645303,0.496656326,83000,5,83000,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, West Fijian-Rotuman, West Fijian",-17.8271,177.6969,6a,T,Papunesia,safe,aust1307,west2518,-17.8355,177.657,2,FJ,Austronesian,1276,NA,0,0,FJI,177.9970702,-17.83093589,1,1,NA
west2535,mss,0.191264563,0.00194134,850,3,850,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Babar, South, Masela-South Babar",-8.1818,129.8336,6b,F,Papunesia,definitely endangered,aust1307,mase1249,-8.1804,129.833,0,ID,Austronesian,1276,NA,0,0,NA,NA,NA,1,0,NA
west2538,txn,2.524422646,0.068853679,7910,4,7910,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Aru",-6.5113,134.1644,5,T,Papunesia,vulnerable,aust1307,aruu1241,-6.62046,134.168,2,ID,Austronesian,1276,NA,0,0,NA,NA,NA,1,1,NA
west2541,lmj,0.686332031,0.01666054,8000,4,8000,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Bima-Lembata",-8.5025,123.3152,6a,F,Papunesia,safe,aust1307,lama1294,-8.49669,123.298,5,ID,Austronesian,1276,NA,0,0,NA,NA,NA,1,0,NA
west2548,drn,0.366580838,0.008361826,800,3,800,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, West Damar",-7.1216,128.5838,6a,F,Papunesia,vulnerable,aust1307,baba1274,-7.12065,128.585,0,ID,Austronesian,1276,NA,0,0,NA,NA,NA,1,0,NA
west2555,mbb,1.145306153,0.064979236,15000,5,15000,1,Austronesian,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Manobo, Central, West",7.6748,124.9076,5,T,Papunesia,vulnerable,aust1307,west2554,7.6682,124.825,3,PH,Austronesian,1276,NA,0,0,PHL,121.5444424,15.75094435,1,1,NA
west2557,suc,4.049319074,0.252785242,125000,6,125000,1,Austronesian,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Subanon",7.7357,122.3705,5,T,Papunesia,safe,aust1307,west2811,7.79964,122.341,1,PH,Austronesian,1276,NA,0,0,PHL,121.5444424,15.75094435,1,1,NA
west2559,twb,0.881701648,0.030386522,6810,4,6810,1,Austronesian,"Austronesian, Malayo-Polynesian, Greater Central Philippine, South Mangyan, Buhid-Taubuid",12.8149,121.01,5,T,Papunesia,safe,aust1307,bata1318,12.8227,121.026,0,PH,Austronesian,1276,NA,0,0,PHL,121.5444424,15.75094435,1,1,NA
west2560,bdr,3.542937075,0.042418043,NA,NA,NA,1,Austronesian,"Austronesian, Malayo-Polynesian, Greater Barito, Sama-Bajaw, Sulu-Borneo, Borneo Coast Bajaw",6.2752,116.2994,6b,T,Papunesia,vulnerable,aust1307,born1254,6.00631,116.124,7,MY,Austronesian,1276,NA,0,0,MYS,114.675514,3.548111771,1,1,NA
west2563,pne,2.88476188,0.097907874,3400,4,3400,1,Austronesian,"Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Kayan-Kenyah, Penan",2.8273,114.2772,6b,T,Papunesia,vulnerable,aust1307,west2562,3.4667,114.523,9,BN MY,Austronesian,1276,0,1,0,MYS,114.675514,3.548111771,1,1,0
west2564,zbw,0.34895215,0.008142625,1000,4,1000,1,Austronesian,"Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Berawan-Lower Baram, Berawan",3.9685,114.6436,6b,T,Papunesia,vulnerable,aust1307,bera1264,3.9815,114.528,0,MY,Austronesian,1276,NA,0,0,MYS,114.675514,3.548111771,1,1,NA
